year,economy,economy_label,mode,mode_label,direction,direction_label,us_dollars_at_current_prices_in_millions,us_dollars_at_current_prices_per_capita,percentage_of_total_world,percentage_of_gross_domestic_product,percentage_of_gross_fixed_capital_formation
2019,516,Namibia,08,Flow,1,Inward,-17.384,-6.969,-0.001129,-0.12731,NA
2019,5200,America,08,Flow,1,Inward,460902.629,460.712,29.931081,1.60678,NA
2019,5210,Northern America,08,Flow,1,Inward,296666.149,802.719,19.265541,1.27406,NA
2019,5220,Latin America and the Caribbean,08,Flow,1,Inward,164236.48,260.347,10.66554,3.04158,NA
2019,5221,Caribbean,08,Flow,1,Inward,3983.083,151.188,0.258662,3.02015,NA
2019,5222,Central America,08,Flow,1,Inward,43068.775,242.523,2.796892,2.79376,NA
2019,5223,South America,08,Flow,1,Inward,117184.623,274.498,7.609986,3.14486,NA
2019,524,Nepal,08,Flow,1,Inward,184.995,6.466,0.012014,0.6112,NA
2019,528,Netherlands,08,Flow,1,Inward,84215.605,4925.718,5.468973,9.30112,NA
2019,5300,Asia,08,Flow,1,Inward,517692.33,112.957,33.619012,1.56274,NA
2019,531,Curaçao,08,Flow,1,Inward,55.915,342.149,0.003631,1.78051,NA
2019,5310,Central Asia,08,Flow,1,Inward,7991.761,109.159,0.518986,2.70223,NA
2019,5320,Southern Asia,08,Flow,1,Inward,57429.174,29.939,3.729459,1.31745,NA
2019,533,Aruba,08,Flow,1,Inward,-76.034,-715.206,-0.004938,-2.26096,NA
2019,5330,Eastern Asia,08,Flow,1,Inward,247305.744,147.856,16.06007,1.12135,NA
2019,534,Sint Maarten (Dutch Part),08,Flow,1,Inward,58.94,1390.445,0.003828,6.54725,NA
2019,5340,Western Asia,08,Flow,1,Inward,49165.146,191.262,3.192791,1.51655,NA
2019,5350,South-eastern Asia,08,Flow,1,Inward,155800.506,235.344,10.117707,4.90534,NA
2019,540,New Caledonia,08,Flow,1,Inward,413.345,1461.838,0.026843,4.22899,NA
2019,5400,Europe,08,Flow,1,Inward,473112.888,630.741,30.724017,2.19985,NA
2019,5410,Eastern Europe,08,Flow,1,Inward,72331.199,246.49,4.697198,2.17077,NA
2019,5420,Northern Europe,08,Flow,1,Inward,175905.683,1663.885,11.42334,3.58663,NA
2019,5430,Southern Europe,08,Flow,1,Inward,89148.34,581.975,5.789306,2.18211,NA
2019,5440,Western Europe,08,Flow,1,Inward,135727.666,686.381,8.814174,1.47776,NA
2019,548,Vanuatu,08,Flow,1,Inward,41,136.72,0.002663,4.53675,NA
2019,5500,Oceania,08,Flow,1,Inward,42803.692,1026.239,2.779678,2.58591,NA
2019,554,New Zealand,08,Flow,1,Inward,5426.648,1134.555,0.352407,2.63987,NA
2019,558,Nicaragua,08,Flow,1,Inward,515.2,78.711,0.033457,4.13133,NA
2019,5600,Asia and Oceania,08,Flow,1,Inward,560496.022,121.193,36.39869,1.61143,NA
2019,562,Niger,08,Flow,1,Inward,592.759,25.429,0.038494,4.73174,NA
2019,566,Nigeria,08,Flow,1,Inward,3299.085,16.416,0.214243,0.68886,NA
2019,579,Norway,08,Flow,1,Inward,4298.295,799.109,0.279132,1.0366,NA
2019,584,Marshall Islands,08,Flow,1,Inward,4.177,71.052,2.71e-4,1.90138,NA
2019,585,Palau,08,Flow,1,Inward,22,1222.154,0.001429,7.6166,NA
2019,586,Pakistan,08,Flow,1,Inward,2218,10.242,0.144037,0.85861,NA
2019,591,Panama,08,Flow,1,Inward,4835.194,1138.646,0.313998,7.20671,NA
2019,598,Papua New Guinea,08,Flow,1,Inward,333.975,38.055,0.021688,1.39103,NA
2019,600,Paraguay,08,Flow,1,Inward,478.091,67.866,0.031047,1.2542,NA
2019,604,Peru,08,Flow,1,Inward,8891.912,273.509,0.577442,3.89213,NA
2019,608,Philippines,08,Flow,1,Inward,4996.392,46.213,0.324466,1.36833,NA
2019,616,Poland,08,Flow,1,Inward,13220.468,348.938,0.858539,2.25493,NA
2019,620,Portugal,08,Flow,1,Inward,8234.432,805.231,0.534745,3.51936,NA
2019,624,Guinea-Bissau,08,Flow,1,Inward,30.613,15.937,0.001988,2.10893,NA
2019,626,Timor-Leste,08,Flow,1,Inward,74.58,57.674,0.004843,2.82731,NA
2019,634,Qatar,08,Flow,1,Inward,-2812.637,-993.138,-0.182653,-1.48263,NA
2019,642,Romania,08,Flow,1,Inward,5971.218,308.358,0.387772,2.47958,NA
2019,643,Russian Federation,08,Flow,1,Inward,31735.139,217.554,2.060884,1.86554,NA
2019,646,Rwanda,08,Flow,1,Inward,420.159,33.275,0.027285,4.08103,NA
2019,659,Saint Kitts And Nevis,08,Flow,1,Inward,92.267,1746.35,0.005992,8.87791,NA
2019,660,Anguilla,08,Flow,1,Inward,125.089,8411.033,0.008123,39.92242,NA
2019,662,Saint Lucia,08,Flow,1,Inward,30.641,167.624,0.00199,1.55199,NA
2019,670,Saint Vincent And The Grenadines,08,Flow,1,Inward,113.067,1022.367,0.007343,13.47449,NA
2019,678,Sao Tome And Principe,08,Flow,1,Inward,57.446,267.132,0.003731,13.36014,NA
2019,682,Saudi Arabia,08,Flow,1,Inward,4562,133.125,0.296257,0.5937,NA
2019,686,Senegal,08,Flow,1,Inward,983.338,60.341,0.063858,4.06976,NA
2019,688,Serbia,08,Flow,1,Inward,4584.889,522.66,0.297743,7.75579,NA
2019,690,Seychelles,08,Flow,1,Inward,125.54,1284.411,0.008153,7.46194,NA
2019,694,Sierra Leone,08,Flow,1,Inward,367.7,47.061,0.023878,8.44889,NA
2019,702,Singapore,08,Flow,1,Inward,92080.548,15864.078,5.979724,25.45685,NA
2019,703,Slovakia,08,Flow,1,Inward,2448.7,448.725,0.159019,2.32175,NA
2019,704,Viet Nam,08,Flow,1,Inward,16120,167.112,1.046835,6.10185,NA
2019,705,Slovenia,08,Flow,1,Inward,909.77,437.672,0.059081,1.70603,NA
2019,706,Somalia,08,Flow,1,Inward,447,28.945,0.029028,29.91036,NA
2019,710,South Africa,08,Flow,1,Inward,4624.447,78.972,0.300312,1.31481,NA
2019,716,Zimbabwe,08,Flow,1,Inward,280,19.119,0.018183,0.34334,NA
2019,724,Spain,08,Flow,1,Inward,12405.502,265.433,0.805615,0.89785,NA
2019,728,South Sudan,08,Flow,1,Inward,17.903,1.618,0.001163,0.15241,NA
2019,729,Sudan,08,Flow,1,Inward,825.4,19.279,0.053602,2.08872,NA
2019,740,Suriname,08,Flow,1,Inward,7.228,12.433,4.69e-4,0.196,NA
2019,748,Eswatini,08,Flow,1,Inward,130.221,113.42,0.008457,2.92199,NA
2019,752,Sweden,08,Flow,1,Inward,20567.964,2049.339,1.335686,3.9059,NA
2019,757,"Switzerland, Liechtenstein",08,Flow,1,Inward,-21740.008,-2519.301,-1.411799,-3.06325,NA
2019,762,Tajikistan,08,Flow,1,Inward,212.81,22.831,0.01382,2.54114,NA
2019,764,Thailand,08,Flow,1,Inward,4145.672,59.542,0.269221,0.76496,NA
2019,768,Togo,08,Flow,1,Inward,133.313,16.494,0.008657,2.56806,NA
2019,776,Tonga,08,Flow,1,Inward,12.558,120.177,8.16e-4,2.36995,NA
2019,780,Trinidad And Tobago,08,Flow,1,Inward,229.867,164.783,0.014928,0.96518,NA
2019,784,United Arab Emirates,08,Flow,1,Inward,13787.466,1411.128,0.89536,3.35749,NA
2019,788,Tunisia,08,Flow,1,Inward,844.797,72.237,0.054861,2.178,NA
2019,792,Turkey,08,Flow,1,Inward,8434,101.091,0.547705,1.10593,NA
2019,795,Turkmenistan,08,Flow,1,Inward,2165.863,364.495,0.140651,4.75782,NA
2019,796,Turks And Caicos Islands,08,Flow,1,Inward,26.962,705.914,0.001751,2.50803,NA
2019,798,Tuvalu,08,Flow,1,Inward,0.299,25.642,1.9e-5,0.66294,NA
2019,800,Uganda,08,Flow,1,Inward,1266.027,28.598,0.082216,3.85245,NA
2019,804,Ukraine,08,Flow,1,Inward,3070,69.783,0.199366,2.00256,NA
2019,807,Macedonia,08,Flow,1,Inward,365.236,175.303,0.023718,2.92275,NA
2019,818,Egypt,08,Flow,1,Inward,9010,89.752,0.585111,2.82396,NA
2019,834,Tanzania,08,Flow,1,Inward,1112.4,19.178,0.072239,1.72913,NA
2019,842,United States,08,Flow,1,Inward,246215,741.382,15.989236,1.14277,NA
2019,854,Burkina Faso,08,Flow,1,Inward,207.95,10.233,0.013504,1.32136,NA
2019,858,Uruguay,08,Flow,1,Inward,189.244,54.667,0.01229,0.33673,NA
2019,860,Uzbekistan,08,Flow,1,Inward,2286.34,69.321,0.148475,4.09909,NA
2019,862,Venezuela,08,Flow,1,Inward,934,32.754,0.060654,0.24466,NA
2019,882,Samoa,08,Flow,1,Inward,1.019,5.172,6.6e-5,0.12048,NA
2019,887,Yemen,08,Flow,1,Inward,-370.983,-12.721,-0.024092,-1.22312,NA
2019,894,Zambia,08,Flow,1,Inward,753.2,42.17,0.048913,3.07099,NA
2019,926,United Kingdom,08,Flow,1,Inward,59137.15,872.396,3.840375,2.09828,NA
